booking_id,flight_id,customer_id,seat_class,ticket_price,booking_channel,payment_method,baggage_fee,refund_amount
2913,1697,765,Business,8000.0,Website,UPI,499,500.0
2914,1442,717,economy,-1000.0,App,Card,NA,0.0
2915,920,658,Business,8000.0,Website,,NA,
2916,768,38,Business,-1000.0,Website,,499,0.0
2917,63,782,Economy,2500.0,Travel Agent,NetBanking,0,
2918,1243,788,economy,4500.0,Website,,499,
2919,589,660,ECONOMY ,2500.0,Travel Agent,NetBanking,0,
2920,718,722,Business,6200.0,App,NetBanking,499,500.0
2921,957,22,ECONOMY ,8000.0,Travel Agent,UPI,799,
2922,369,13,ECONOMY ,-1000.0,Travel Agent,,499,0.0
2923,922,114,economy,8000.0,Website,Card,NA,0.0
2924,249,575,ECONOMY ,-1000.0,Website,UPI,0,0.0
2925,893,4,Economy,-1000.0,Travel Agent,UPI,0,
2926,101,51,economy,4500.0,web site,,499,0.0
2927,706,685,ECONOMY ,8000.0,web site,,0,0.0
2928,569,688,ECONOMY ,4500.0,web site,Card,0,0.0
2929,1154,344,ECONOMY ,,web site,NetBanking,NA,0.0
2930,1006,461,economy,,Travel Agent,NetBanking,NA,0.0
2931,1215,172,economy,2500.0,Travel Agent,UPI,499,500.0
2932,822,246,ECONOMY ,6200.0,App,NetBanking,0,0.0
2933,1016,366,Economy,8000.0,web site,NetBanking,NA,
2934,388,372,Economy,-1000.0,App,UPI,NA,
2935,537,522,ECONOMY ,6200.0,web site,,499,500.0
2936,1769,629,Business,,Travel Agent,Card,499,500.0
2937,792,619,ECONOMY ,2500.0,App,NetBanking,499,0.0
2938,1726,83,economy,2500.0,web site,NetBanking,NA,0.0
2939,305,391,ECONOMY ,2500.0,Website,,499,0.0
2940,757,245,Economy,4500.0,Website,Card,NA,0.0
2941,82,329,ECONOMY ,-1000.0,App,,799,0.0
2942,483,338,Business,4500.0,web site,Card,0,0.0
2943,1226,692,Business,-1000.0,web site,NetBanking,NA,0.0
2944,233,191,economy,8000.0,App,NetBanking,799,0.0
2945,926,237,economy,4500.0,App,Card,0,
2946,1321,472,ECONOMY ,6200.0,Website,Card,799,
2947,765,777,Economy,6200.0,Travel Agent,,NA,
2948,1600,577,Economy,8000.0,Travel Agent,Card,0,0.0
2949,1371,309,economy,6200.0,Travel Agent,Card,799,0.0
2950,1030,713,Economy,2500.0,Travel Agent,,799,0.0
2951,1756,602,economy,8000.0,App,UPI,799,0.0
2952,1502,193,ECONOMY ,-1000.0,Travel Agent,,799,
2953,382,627,Business,4500.0,App,UPI,NA,
2954,1694,472,Economy,-1000.0,Travel Agent,NetBanking,0,
2955,1173,778,Business,4500.0,Travel Agent,NetBanking,0,0.0
2956,1610,735,Economy,2500.0,Travel Agent,Card,NA,
2957,534,638,economy,6200.0,Travel Agent,Card,0,0.0
2958,219,538,Economy,-1000.0,web site,UPI,499,0.0
2959,1562,643,economy,6200.0,web site,NetBanking,499,500.0
2960,1632,515,Economy,2500.0,Website,NetBanking,NA,0.0
2961,1752,194,Business,8000.0,Travel Agent,,0,0.0
2962,1784,422,Business,,App,,499,500.0
2963,1705,343,Business,6200.0,web site,Card,0,0.0
2964,253,237,Business,,Travel Agent,,499,0.0
2965,1360,256,Business,2500.0,web site,UPI,NA,0.0
2966,1365,303,economy,6200.0,web site,,0,500.0
2967,1707,266,ECONOMY ,,Website,UPI,NA,0.0
2968,1631,256,Economy,2500.0,web site,NetBanking,0,
2969,389,346,economy,2500.0,Travel Agent,UPI,499,0.0
2970,350,170,Business,,Website,,799,
2971,138,393,Economy,-1000.0,Travel Agent,,799,0.0
2972,1083,750,Business,6200.0,Website,Card,499,0.0
2973,891,402,Business,,Website,Card,799,0.0
2974,674,442,Business,-1000.0,Website,,0,500.0
2975,1489,485,economy,-1000.0,Website,NetBanking,499,500.0
2976,1214,183,economy,2500.0,Website,UPI,799,0.0
2977,1169,597,Business,-1000.0,Website,NetBanking,0,500.0
2978,15,770,Economy,4500.0,Travel Agent,,499,0.0
2979,583,173,ECONOMY ,6200.0,App,UPI,0,0.0
2980,1681,728,Economy,2500.0,web site,NetBanking,0,0.0
2981,106,635,Business,,Travel Agent,,NA,
2982,746,640,Business,-1000.0,Website,Card,NA,0.0
2983,1637,615,Economy,4500.0,web site,,799,0.0
2984,853,320,Business,,Website,NetBanking,499,0.0
2985,1474,117,Economy,2500.0,Website,Card,0,500.0
2986,282,223,Economy,6200.0,web site,Card,499,500.0
2987,375,557,Business,,Website,Card,499,500.0
2988,809,179,ECONOMY ,8000.0,Website,Card,499,0.0
2989,286,321,economy,6200.0,App,Card,NA,
2990,1639,41,ECONOMY ,8000.0,web site,UPI,799,0.0
2991,1268,750,economy,,web site,,NA,
2992,620,54,ECONOMY ,8000.0,App,UPI,0,
2993,1332,347,economy,6200.0,Website,UPI,499,0.0
2994,1432,37,Business,2500.0,Website,,499,500.0
2995,1635,474,economy,6200.0,Travel Agent,Card,NA,500.0
2996,593,67,ECONOMY ,,App,Card,NA,
2997,1542,742,economy,-1000.0,Travel Agent,Card,499,0.0
2998,1649,565,economy,-1000.0,App,,499,0.0
2999,1592,471,ECONOMY ,-1000.0,Website,,0,500.0
3000,370,667,economy,6200.0,web site,Card,0,500.0
3001,1186,241,Economy,2500.0,web site,Card,0,0.0
3002,653,256,Business,,web site,UPI,799,0.0
3003,1670,481,Economy,8000.0,web site,NetBanking,0,500.0
3004,1160,290,ECONOMY ,4500.0,Travel Agent,,NA,
3005,1443,425,economy,2500.0,App,UPI,799,500.0
3006,150,626,Business,-1000.0,Travel Agent,NetBanking,799,0.0
3007,334,380,Business,6200.0,Website,Card,499,0.0
3008,1521,336,Economy,6200.0,Travel Agent,UPI,NA,0.0
3009,1351,706,Business,2500.0,Website,UPI,NA,
3010,633,351,Economy,,App,,499,
3011,1549,365,Economy,6200.0,Website,NetBanking,0,
3012,487,509,economy,4500.0,App,NetBanking,499,
3013,1774,719,ECONOMY ,-1000.0,web site,UPI,499,0.0
3014,444,649,Economy,4500.0,Website,,0,0.0
3015,724,315,ECONOMY ,,Travel Agent,Card,0,0.0
3016,331,452,Business,-1000.0,web site,Card,NA,0.0
3017,145,90,Business,-1000.0,App,Card,0,0.0
3018,1096,516,ECONOMY ,4500.0,App,UPI,NA,500.0
3019,1601,596,Business,,Website,UPI,499,0.0
3020,1044,20,economy,,web site,NetBanking,799,0.0
3021,1388,39,Economy,4500.0,Website,Card,799,0.0
3022,1447,259,Economy,-1000.0,Website,,0,0.0
3023,1061,269,ECONOMY ,2500.0,web site,,NA,0.0
3024,377,778,Economy,6200.0,web site,UPI,499,0.0
3025,43,287,economy,,Travel Agent,,799,0.0
3026,1484,210,Business,6200.0,App,UPI,0,
3027,740,68,Economy,2500.0,Travel Agent,,0,0.0
3028,25,645,Business,2500.0,App,UPI,499,500.0
3029,751,342,ECONOMY ,-1000.0,Travel Agent,Card,0,
3030,1557,151,economy,,App,NetBanking,NA,
3031,268,673,Economy,8000.0,web site,UPI,NA,
3032,1006,434,ECONOMY ,,web site,NetBanking,0,0.0
3033,1025,492,ECONOMY ,,Website,Card,499,0.0
3034,1092,588,economy,-1000.0,web site,Card,0,500.0
3035,1038,488,economy,2500.0,Travel Agent,NetBanking,0,500.0
3036,654,350,ECONOMY ,-1000.0,Website,,499,500.0
3037,233,552,Economy,8000.0,web site,NetBanking,0,0.0
3038,1283,649,Economy,6200.0,web site,NetBanking,799,0.0
3039,1165,109,Business,4500.0,web site,Card,0,500.0
3040,572,314,economy,4500.0,App,,0,500.0
3041,516,32,ECONOMY ,4500.0,Travel Agent,,NA,0.0
3042,288,56,ECONOMY ,,Website,NetBanking,499,
3043,1145,673,Business,4500.0,Website,NetBanking,799,500.0
3044,1473,345,economy,,Travel Agent,NetBanking,799,0.0
3045,922,778,ECONOMY ,8000.0,web site,Card,499,0.0
3046,1562,33,Economy,8000.0,App,UPI,799,0.0
3047,1575,775,Business,8000.0,Website,UPI,499,500.0
3048,825,109,ECONOMY ,6200.0,web site,UPI,799,0.0
3049,48,711,Business,-1000.0,web site,,NA,0.0
3050,1069,429,Business,6200.0,App,,499,500.0
3051,616,510,Economy,,Travel Agent,,NA,0.0
3052,236,17,Economy,-1000.0,web site,,0,0.0
3053,497,161,Business,8000.0,Website,NetBanking,799,0.0
3054,1610,773,Economy,8000.0,App,Card,799,
3055,1351,434,ECONOMY ,,Travel Agent,UPI,499,0.0
3056,535,234,Economy,8000.0,web site,Card,799,
3057,1724,588,economy,6200.0,web site,UPI,799,0.0
3058,216,697,economy,2500.0,Website,,799,0.0
3059,279,254,Economy,6200.0,Travel Agent,,799,0.0
3060,1045,128,economy,8000.0,Travel Agent,UPI,NA,0.0
3061,45,252,Business,4500.0,web site,NetBanking,499,0.0
3062,726,391,ECONOMY ,6200.0,Website,NetBanking,499,
3063,283,323,Economy,,App,Card,0,0.0
3064,1683,345,Business,2500.0,Website,UPI,0,0.0
3065,57,389,Economy,8000.0,Website,Card,NA,0.0
3066,109,34,Business,4500.0,App,UPI,799,500.0
3067,336,663,ECONOMY ,8000.0,App,NetBanking,499,500.0
3068,1372,140,Business,8000.0,Website,UPI,NA,0.0
3069,1404,321,Business,6200.0,App,,0,500.0
3070,1743,338,Business,4500.0,web site,NetBanking,499,
3071,1086,131,Business,2500.0,Website,NetBanking,799,0.0
3072,375,197,economy,4500.0,Travel Agent,NetBanking,499,500.0
3073,1047,58,economy,,Travel Agent,Card,0,500.0
3074,58,508,Business,2500.0,web site,UPI,NA,0.0
3075,739,266,Business,4500.0,Travel Agent,Card,799,
3076,1009,501,ECONOMY ,6200.0,Travel Agent,NetBanking,NA,500.0
3077,1627,602,economy,2500.0,Travel Agent,,799,0.0
3078,100,446,Economy,8000.0,App,,799,
3079,258,760,ECONOMY ,6200.0,Travel Agent,Card,NA,
3080,1216,234,Business,,Travel Agent,,0,0.0
3081,287,125,Economy,6200.0,Website,,499,500.0
3082,519,363,economy,-1000.0,web site,UPI,0,
3083,124,588,economy,4500.0,Travel Agent,,0,
3084,1155,147,ECONOMY ,4500.0,Travel Agent,UPI,NA,500.0
3085,413,128,ECONOMY ,2500.0,App,Card,799,0.0
3086,1330,237,Business,4500.0,Travel Agent,NetBanking,499,
3087,1141,587,Business,4500.0,App,,0,
3088,1212,271,ECONOMY ,,Travel Agent,NetBanking,799,500.0
3089,1457,639,Business,8000.0,Website,Card,NA,0.0
3090,1487,112,ECONOMY ,,Travel Agent,Card,NA,0.0
3091,1084,235,economy,4500.0,Travel Agent,UPI,499,0.0
3092,1229,214,ECONOMY ,,App,,NA,0.0
3093,946,419,Business,,Website,NetBanking,0,500.0
3094,1492,399,Business,,Travel Agent,UPI,0,0.0
3095,1132,387,economy,-1000.0,Website,UPI,0,500.0
3096,14,140,economy,-1000.0,App,UPI,NA,500.0
3097,1391,652,Business,-1000.0,Travel Agent,Card,499,
3098,1598,431,ECONOMY ,8000.0,Travel Agent,Card,499,0.0
3099,652,716,Business,4500.0,App,,499,0.0
3100,1466,452,economy,-1000.0,web site,Card,0,500.0
3101,246,43,Economy,4500.0,web site,UPI,NA,
3102,1550,170,Economy,6200.0,App,NetBanking,NA,
3103,1619,352,economy,8000.0,Website,NetBanking,799,
3104,510,115,Economy,6200.0,App,UPI,499,0.0
3105,1139,465,economy,2500.0,Travel Agent,UPI,NA,0.0
3106,1723,239,ECONOMY ,8000.0,App,UPI,499,
3107,395,282,Economy,,Travel Agent,NetBanking,0,0.0
3108,1402,707,ECONOMY ,,Travel Agent,UPI,499,
3109,1115,734,Economy,2500.0,Website,,499,0.0
3110,57,575,ECONOMY ,2500.0,App,UPI,799,500.0
3111,369,252,Business,-1000.0,web site,UPI,499,0.0
3112,430,78,Business,-1000.0,web site,NetBanking,0,
3113,739,457,Economy,4500.0,App,Card,0,0.0
3114,1627,445,Economy,-1000.0,Travel Agent,UPI,NA,500.0
3115,25,174,Business,2500.0,App,UPI,0,
3116,1052,641,ECONOMY ,8000.0,Travel Agent,,799,500.0
3117,1399,555,Business,2500.0,Travel Agent,UPI,799,500.0
3118,89,304,ECONOMY ,4500.0,App,,NA,500.0
3119,1387,403,economy,8000.0,App,,799,0.0
3120,1107,128,Business,,App,UPI,799,0.0
3121,1334,567,Business,,Travel Agent,UPI,799,
3122,300,109,ECONOMY ,8000.0,Travel Agent,Card,799,0.0
3123,1758,588,Business,2500.0,web site,,NA,500.0
3124,69,453,ECONOMY ,-1000.0,Travel Agent,NetBanking,NA,500.0
3125,1271,78,Economy,2500.0,web site,,NA,0.0
3126,879,297,Economy,-1000.0,web site,Card,NA,500.0
3127,444,466,ECONOMY ,2500.0,Website,Card,799,0.0
3128,1800,113,ECONOMY ,,Travel Agent,NetBanking,499,500.0
3129,506,450,Economy,6200.0,web site,UPI,799,0.0
3130,989,644,economy,8000.0,Travel Agent,UPI,NA,500.0
3131,807,594,economy,8000.0,App,UPI,499,0.0
3132,962,214,Business,8000.0,Website,Card,799,
3133,991,190,Economy,4500.0,App,UPI,0,500.0
3134,938,676,Business,-1000.0,Website,NetBanking,499,0.0
3135,1446,313,economy,6200.0,web site,,0,0.0
3136,1189,553,Economy,6200.0,web site,Card,NA,0.0
3137,1430,211,Economy,4500.0,Travel Agent,UPI,499,
3138,693,670,economy,4500.0,Travel Agent,,799,
3139,1774,738,ECONOMY ,2500.0,web site,UPI,NA,0.0
3140,51,511,Business,8000.0,Website,NetBanking,499,0.0
3141,1786,456,Economy,2500.0,Travel Agent,UPI,NA,500.0
3142,582,202,ECONOMY ,-1000.0,web site,UPI,NA,0.0
3143,1032,720,ECONOMY ,8000.0,App,UPI,799,
3144,1450,502,Business,2500.0,Travel Agent,NetBanking,799,
3145,879,125,economy,6200.0,web site,NetBanking,0,500.0
3146,349,501,Business,4500.0,Website,NetBanking,0,
3147,355,429,economy,,Travel Agent,Card,0,0.0
3148,280,210,economy,-1000.0,App,UPI,799,0.0
3149,30,473,Economy,4500.0,App,UPI,799,500.0
3150,1048,265,Business,8000.0,web site,,0,500.0
3151,1700,683,Business,2500.0,web site,,NA,0.0
3152,608,324,ECONOMY ,-1000.0,App,UPI,0,
3153,1405,757,Business,6200.0,web site,,NA,
3154,1540,410,Business,8000.0,web site,,NA,500.0
3155,985,404,Economy,-1000.0,Travel Agent,Card,0,500.0
3156,1741,657,economy,-1000.0,web site,NetBanking,799,500.0
3157,379,73,ECONOMY ,6200.0,Website,NetBanking,NA,0.0
3158,1216,572,ECONOMY ,4500.0,web site,NetBanking,799,500.0
3159,291,171,Economy,8000.0,Website,NetBanking,0,
3160,1244,175,ECONOMY ,,App,,799,0.0
3161,127,390,ECONOMY ,4500.0,Travel Agent,,NA,0.0
3162,1197,39,economy,4500.0,Website,NetBanking,499,0.0
3163,398,92,economy,-1000.0,App,Card,0,0.0
3164,223,115,Business,,Website,,799,500.0
3165,1028,545,Business,6200.0,web site,NetBanking,799,0.0
3166,1427,297,Business,4500.0,web site,UPI,799,0.0
3167,567,198,ECONOMY ,-1000.0,web site,NetBanking,799,
3168,1449,536,economy,6200.0,Website,,499,
3169,1460,92,economy,6200.0,Travel Agent,,NA,
3170,1796,254,economy,-1000.0,Travel Agent,,799,0.0
3171,951,670,economy,6200.0,web site,UPI,0,0.0
3172,1588,753,ECONOMY ,4500.0,Travel Agent,,799,
3173,863,721,economy,-1000.0,App,,799,0.0
3174,884,538,Business,2500.0,web site,,499,
3175,986,579,Economy,2500.0,Website,Card,NA,0.0
3176,1243,778,Economy,,Travel Agent,Card,0,0.0
3177,1106,677,ECONOMY ,4500.0,Website,Card,0,500.0
3178,1305,78,Economy,,Travel Agent,NetBanking,NA,0.0
3179,1693,313,Business,8000.0,App,Card,0,0.0
3180,801,345,ECONOMY ,8000.0,App,Card,499,500.0
3181,75,535,economy,6200.0,App,Card,NA,0.0
3182,662,247,Economy,6200.0,Website,Card,0,
3183,643,321,Business,2500.0,Travel Agent,Card,0,0.0
3184,580,542,Business,4500.0,Travel Agent,UPI,NA,500.0
3185,756,15,economy,,App,Card,0,
3186,51,144,Business,6200.0,Website,NetBanking,499,0.0
3187,50,635,Economy,8000.0,web site,UPI,499,0.0
3188,1388,337,economy,4500.0,web site,,499,
3189,894,364,Business,6200.0,web site,,0,
3190,261,455,Business,8000.0,App,NetBanking,799,500.0
3191,1142,110,Business,8000.0,Website,Card,NA,
3192,877,109,Business,,App,Card,499,500.0
3193,368,474,Economy,4500.0,Website,NetBanking,0,0.0
3194,426,261,economy,,App,UPI,NA,0.0
3195,968,634,Business,-1000.0,App,NetBanking,NA,
3196,387,221,Economy,4500.0,Website,Card,NA,0.0
3197,1411,615,Economy,4500.0,web site,NetBanking,499,500.0
3198,646,474,Economy,6200.0,App,UPI,0,
3199,1380,192,economy,2500.0,web site,NetBanking,0,0.0
3200,8,735,Business,6200.0,App,,799,0.0
3201,804,274,Business,6200.0,App,Card,NA,0.0
3202,518,151,economy,,Website,UPI,NA,0.0
3203,339,453,ECONOMY ,,App,NetBanking,499,
3204,1042,49,ECONOMY ,-1000.0,Travel Agent,,0,0.0
3205,1233,224,economy,-1000.0,Travel Agent,Card,0,0.0
3206,90,603,Economy,2500.0,web site,Card,499,500.0
3207,1054,749,ECONOMY ,,web site,,799,500.0
3208,825,379,ECONOMY ,2500.0,web site,Card,799,
3209,1340,29,economy,6200.0,Travel Agent,,499,0.0
3210,377,729,Business,8000.0,Travel Agent,,799,0.0
3211,685,304,ECONOMY ,,App,NetBanking,0,
3212,641,507,economy,6200.0,Website,NetBanking,0,
3213,811,583,ECONOMY ,6200.0,Travel Agent,,799,
3214,26,43,economy,,App,,799,0.0
3215,374,584,ECONOMY ,,Travel Agent,NetBanking,499,0.0
3216,18,578,economy,4500.0,App,NetBanking,0,500.0
3217,694,362,ECONOMY ,-1000.0,Travel Agent,Card,NA,0.0
3218,471,497,ECONOMY ,8000.0,Website,NetBanking,0,500.0
3219,295,440,Business,4500.0,Website,Card,NA,0.0
3220,1117,80,economy,8000.0,App,Card,499,0.0
3221,34,635,economy,6200.0,App,NetBanking,499,0.0
3222,341,622,Business,2500.0,Website,NetBanking,NA,0.0
3223,1141,267,Economy,8000.0,web site,NetBanking,499,0.0
3224,1118,480,economy,,Travel Agent,,NA,
3225,1408,639,Economy,2500.0,web site,Card,799,500.0
3226,818,442,ECONOMY ,8000.0,Travel Agent,Card,NA,0.0
3227,1393,579,Business,4500.0,web site,Card,799,0.0
3228,1085,335,Business,-1000.0,App,NetBanking,NA,0.0
3229,1170,489,economy,8000.0,web site,Card,499,0.0
3230,671,459,economy,8000.0,App,NetBanking,NA,0.0
3231,970,57,Business,8000.0,App,Card,499,500.0
3232,1307,258,ECONOMY ,8000.0,web site,UPI,0,500.0
3233,206,306,ECONOMY ,2500.0,Website,,NA,0.0
3234,1029,563,ECONOMY ,,web site,Card,799,500.0
3235,1238,261,Economy,4500.0,Travel Agent,UPI,NA,500.0
3236,855,89,economy,,Travel Agent,NetBanking,0,0.0
3237,1425,672,economy,2500.0,App,UPI,0,
3238,1187,759,economy,6200.0,web site,,0,0.0
3239,1322,209,ECONOMY ,8000.0,App,UPI,0,0.0
3240,328,29,Economy,8000.0,App,UPI,799,0.0
3241,64,7,economy,4500.0,Website,NetBanking,499,0.0
3242,150,200,economy,8000.0,App,UPI,799,0.0
3243,1216,567,economy,2500.0,App,,0,0.0
3244,501,126,ECONOMY ,8000.0,App,UPI,0,0.0
3245,1275,357,Economy,4500.0,Website,,NA,500.0
3246,817,590,Economy,2500.0,Website,UPI,0,
3247,771,351,economy,4500.0,Travel Agent,NetBanking,499,500.0
3248,448,523,ECONOMY ,2500.0,Travel Agent,UPI,799,500.0
3249,1473,505,Business,8000.0,Website,UPI,NA,0.0
3250,1466,707,ECONOMY ,2500.0,App,,499,0.0
3251,68,261,Economy,2500.0,App,UPI,499,500.0
3252,1285,731,Economy,4500.0,App,Card,0,
3253,1365,698,Economy,2500.0,Travel Agent,Card,499,500.0
3254,1430,78,economy,4500.0,Travel Agent,Card,NA,
3255,329,370,economy,,Website,Card,0,0.0
3256,229,102,ECONOMY ,8000.0,Travel Agent,NetBanking,499,0.0
3257,343,396,ECONOMY ,,Website,UPI,0,
3258,914,518,Economy,2500.0,web site,,NA,0.0
3259,1225,8,economy,6200.0,Website,NetBanking,499,
3260,1792,263,economy,8000.0,web site,Card,0,0.0
3261,351,42,Business,2500.0,web site,NetBanking,499,0.0
3262,580,690,Economy,6200.0,App,UPI,799,0.0
3263,125,681,Business,2500.0,web site,NetBanking,799,0.0
3264,1081,266,Business,4500.0,Travel Agent,,NA,
3265,128,239,ECONOMY ,-1000.0,Travel Agent,,NA,
3266,102,752,Economy,-1000.0,App,UPI,NA,
3267,559,676,Business,2500.0,Travel Agent,Card,799,500.0
3268,1471,8,Economy,8000.0,App,,499,
3269,1314,610,ECONOMY ,4500.0,App,Card,0,0.0
3270,1735,707,economy,4500.0,Website,NetBanking,0,0.0
3271,1539,162,Economy,4500.0,Travel Agent,UPI,NA,0.0
3272,1741,393,Economy,2500.0,Website,NetBanking,0,0.0
3273,621,43,ECONOMY ,6200.0,Website,UPI,NA,500.0
3274,1753,487,Economy,,Website,,0,
3275,557,554,Business,8000.0,web site,,499,0.0
3276,335,261,Economy,8000.0,Website,NetBanking,799,0.0
3277,505,556,Economy,-1000.0,Website,UPI,0,500.0
3278,1682,344,ECONOMY ,8000.0,web site,,NA,
3279,146,599,Business,4500.0,Travel Agent,,0,0.0
3280,992,40,economy,2500.0,web site,,799,500.0
3281,154,495,ECONOMY ,2500.0,App,Card,499,0.0
3282,516,721,Business,4500.0,Travel Agent,,499,
3283,943,673,economy,6200.0,App,Card,0,500.0
3284,1303,603,economy,-1000.0,Travel Agent,,499,500.0
3285,1452,515,ECONOMY ,4500.0,web site,Card,499,0.0
3286,1288,743,Business,,web site,UPI,499,500.0
3287,62,628,economy,-1000.0,web site,,499,500.0
3288,1569,394,Business,-1000.0,Travel Agent,NetBanking,499,
3289,509,600,economy,6200.0,web site,NetBanking,499,0.0
3290,1235,80,ECONOMY ,,web site,,499,0.0
3291,970,255,Business,4500.0,App,NetBanking,0,
3292,1292,162,Economy,2500.0,web site,,499,0.0
3293,554,799,Economy,2500.0,Travel Agent,Card,0,500.0
3294,816,707,economy,6200.0,Travel Agent,Card,NA,0.0
3295,822,176,ECONOMY ,4500.0,App,Card,799,
3296,66,291,Business,6200.0,Travel Agent,NetBanking,0,500.0
3297,417,278,Business,4500.0,Website,UPI,0,
3298,696,272,Business,6200.0,Travel Agent,,799,0.0
3299,1568,83,Business,4500.0,Travel Agent,,499,0.0
3300,752,77,economy,-1000.0,Website,UPI,NA,500.0
3301,1541,503,economy,6200.0,web site,NetBanking,499,
3302,356,260,ECONOMY ,,App,NetBanking,499,
3303,768,784,Economy,6200.0,App,UPI,0,
3304,648,123,Business,6200.0,Website,Card,799,
3305,1165,182,economy,2500.0,Travel Agent,,499,500.0
3306,665,758,economy,2500.0,Website,UPI,499,500.0
3307,829,308,economy,,web site,,499,500.0
3308,422,763,Economy,,Website,NetBanking,NA,0.0
3309,872,431,ECONOMY ,2500.0,Website,,NA,0.0
3310,1536,457,Business,-1000.0,Website,Card,0,
3311,1225,717,Economy,8000.0,Travel Agent,UPI,NA,0.0
3312,1740,792,Business,8000.0,Website,NetBanking,0,0.0
3313,221,169,Business,2500.0,App,Card,0,
3314,91,2,Business,2500.0,App,,499,
3315,1617,524,economy,,App,UPI,499,0.0
3316,1135,401,Economy,6200.0,Travel Agent,Card,799,0.0
3317,1742,474,ECONOMY ,8000.0,web site,NetBanking,499,0.0
3318,127,663,Economy,6200.0,Website,NetBanking,799,0.0
3319,528,402,Economy,,web site,Card,NA,0.0
3320,506,723,ECONOMY ,2500.0,Travel Agent,NetBanking,499,500.0
3321,1516,614,Business,8000.0,Travel Agent,,NA,0.0
3322,1544,502,economy,-1000.0,App,UPI,799,500.0
3323,1022,490,ECONOMY ,,App,,NA,
3324,33,481,Business,,Website,UPI,799,0.0
3325,1240,280,Economy,6200.0,Website,NetBanking,499,0.0
3326,485,350,ECONOMY ,,Website,Card,799,
3327,1268,648,ECONOMY ,8000.0,Website,,499,500.0
3328,630,693,ECONOMY ,8000.0,Website,,799,0.0
3329,1633,176,Economy,2500.0,Website,NetBanking,499,
3330,339,680,economy,8000.0,Travel Agent,NetBanking,0,0.0
3331,1795,134,Business,6200.0,Travel Agent,UPI,799,0.0
3332,659,416,Business,4500.0,Travel Agent,Card,799,0.0
3333,964,792,ECONOMY ,,Travel Agent,UPI,NA,
3334,1397,372,Business,8000.0,App,,799,500.0
3335,1490,768,economy,6200.0,Website,Card,499,500.0
3336,1675,763,Business,8000.0,web site,UPI,0,
3337,1650,333,economy,4500.0,web site,Card,799,
3338,672,166,economy,-1000.0,web site,,799,0.0
3339,292,62,economy,,Travel Agent,NetBanking,0,
3340,2,61,Business,2500.0,Travel Agent,UPI,499,500.0
3341,294,425,Business,8000.0,Travel Agent,Card,799,0.0
3342,1449,207,ECONOMY ,8000.0,App,NetBanking,499,500.0
3343,855,73,Business,4500.0,web site,Card,0,500.0
3344,122,524,Business,4500.0,Website,,499,0.0
3345,540,418,Economy,2500.0,web site,,499,
3346,295,534,economy,,web site,NetBanking,499,0.0
3347,1417,520,Economy,6200.0,Website,UPI,NA,0.0
3348,1648,394,Economy,4500.0,App,Card,0,500.0
3349,598,289,Economy,-1000.0,Travel Agent,Card,NA,
3350,112,681,economy,,Website,Card,0,0.0
3351,966,567,Economy,,App,UPI,0,0.0
3352,851,498,ECONOMY ,8000.0,web site,,NA,0.0
3353,1748,427,Business,8000.0,web site,NetBanking,799,500.0
3354,612,339,Economy,4500.0,Travel Agent,UPI,799,500.0
3355,414,367,Economy,2500.0,Website,Card,NA,0.0
3356,1176,323,Business,4500.0,App,UPI,499,0.0
3357,1416,256,economy,,Website,Card,799,0.0
3358,638,671,Business,6200.0,Website,,0,0.0
3359,772,257,Economy,8000.0,App,,0,
3360,902,289,Economy,6200.0,Website,NetBanking,799,
3361,895,161,Economy,8000.0,Travel Agent,Card,799,0.0
